unique_id,customer_id,local_guide,date_year,text,store_name,company_name,text_response
86,225,True,2018,"Very helpful and friendly staff, very good advice. The selection is not as large as in the store in Herzogenaurach, but it is certainly sufficient. Despite it being Saturday afternoon, we didn't have to wait at all and were given extensive advice and support.",Nuremberg Store,adidas,
87,154,False,2022,Very friendly saleswoman. Gave great advice. You'll be happy to go there again!,Nuremberg Store,adidas,
88,32,True,2018,"Great store, good advice, uncomplicated and little waiting time. Water dispenser available, the only thing that annoyed me a bit is that the salespeople were apparently instructed to get customers to sign up for a newsletter and/or an app... that doesn't have to be the case, otherwise the store is pretty great.",Nuremberg Store,adidas,
89,6,True,2019,"Very courteous staff, always friendly and not too intrusive.
Unfortunately the store is more chic than good. Few models and not many sizes available. You can't order anything here either, they say. …",Nuremberg Store,adidas,
90,21,False,2023,"Great store, very friendly there. I can only recommend.",Nuremberg Store,adidas,
91,68,False,2021,"Unfortunately there is no good advice on site - then it's better to go to Herzo. It's a bit of a journey, but the salespeople there are keen to work, explain and sell",Nuremberg Store,adidas,
92,45,True,2023,Really good store. Many options. I can only recommend.,Nuremberg Store,adidas,
93,196,False,2019,I was totally ripped off and stolen from. The woman simply gave me €10 too little and when I pointed it out to her she said everything would be fine and I should just leave it there.,Nuremberg Store,adidas,
94,122,True,2022,I didn't understand about the percent offer. I have 44% because my wife works for Adidas and another 20% because of the Adidas app. Why did you first make an item with the 20% less and then with 44%???? Normally my first percent is 44% and then 20%.,Nuremberg Store,adidas,
95,201,False,2020,"Positive: Nice advice. Negative: Bought 40€ Adilettes for my friend, she tried them on in the apartment and they didn't fit. The next day: The store didn't take it back despite the receipt because of ""signs of use."" Impossible behavior, don't set foot in there again.",Nuremberg Store,adidas,
96,55,True,2020,"The store is interesting, but the assortment is very limited and is not particularly conducive to shopping, unless you are a fan of the brand. The sellers are unobtrusive and that makes me happy.",Nuremberg Store,adidas,
97,262,False,2018,"Excellent

All employees help even if the selection is not huge. you can order and pick it …",Nuremberg Store,adidas,
98,219,True,2023,"Good deal, but quite expensive...next door you can get the same shoes for half the price",Nuremberg Store,adidas,
99,82,False,2023,"Exceptionally attentive sellers, great advice. You'll enjoy shopping there!",Nuremberg Store,adidas,
100,69,True,2018,"+great store with a great layout and clear layout
+Very nice staff, always helpful
+Customer satisfaction and service are very important here …",Nuremberg Store,adidas,
101,171,False,2023,Can you have jerseys printed here????,Nuremberg Store,adidas,
102,89,False,2023,Not recommended for buying football boots as there is only a very limited selection!!!,Nuremberg Store,adidas,
103,123,True,2023,Only basic goods in the store that aren't even that great. JD has better and cooler clothes from Adidas in the store than the Adidas store itself 🤷🏻‍♂️ …,Nuremberg Store,adidas,
104,11,True,2020,"I was immediately greeted and advised in a very friendly manner by a young man. I was also made aware of the Adidas app, which gave me a 15% discount. I'd love to come back.",Nuremberg Store,adidas,
105,108,True,2020,"Very nice shop in downtown Nuremberg. A real must for all Adidas fans.
Very large range with a lot to choose from. It is regularly very well attended and therefore sometimes a bit busy.
It's worth a visit.",Nuremberg Store,adidas,
106,247,True,2020,"Nice shop, friendly saleswoman but not everything you would like",Nuremberg Store,adidas,
107,83,False,2020,If you make a warranty claim you are fobbed off and the warranty is not really addressed. The staff could be friendlier.,Nuremberg Store,adidas,
108,77,True,2019,"Looking for new running shoes, I ended up in the local Adidas store while visiting Nuremberg. …",Nuremberg Store,adidas,
109,107,True,2023,Competent and helpful staff,Nuremberg Store,adidas,
110,145,True,2017,"I bought the new Ultra Boost here. I actually just wanted to look around but the attentive staff gave me a warm welcome and gave me good advice.
After a brief explanation of the individual functions, I decided on one with …",Nuremberg Store,adidas,
111,259,True,2019,"Employees are very nice and accommodating, happy to help you choose clothes, etc. And sometimes they leave you alone to choose independently.",Nuremberg Store,adidas,
112,234,False,2022,"Lots of space with two floors, men below and women above. But only the lower room (the main room)!!! underused!!!",Nuremberg Store,adidas,
113,72,True,2018,Unfortunately the selection is not very large. Sellers are friendly. Every now and then you can get bargains at sales.,Nuremberg Store,adidas,
114,176,False,2016,"The running club takes place here every Tuesday from 6:30 p.m. Anyone can come along unannounced and run, this run is about 5 km long. It's great fun! There are free refreshments and snacks, as well as trial shoes (Ultra Boost). Try it out!",Nuremberg Store,adidas,
115,70,True,2020,Cool store and nice employees. Greetings to Deniz and Eda. Both of them always give me impeccable advice and are always there with new ideas. .,Nuremberg Store,adidas,
116,0,False,2023,Super nice sellers,Nuremberg Store,adidas,
117,14,False,2020,"Always an experience, great product
Super nice shop",Nuremberg Store,adidas,
118,5,True,2018,Nice store. Staff very friendly and competent advice.,Nuremberg Store,adidas,
119,152,False,2021,"Friendly staff, selection could be bigger. That's why I didn't find anything.",Nuremberg Store,adidas,
120,271,True,2019,"If only online with the company. Costs vary depending on the shop - as you like.
I bought the current jersey as a gift in Herzogenaurach and wanted to have the …",Nuremberg Store,adidas,
121,210,True,2023,"Ordered goods picked up, + fitting",Nuremberg Store,adidas,
122,125,True,2019,Friendly staff and nice seating. Large selection on 3 floors in a central location.,Nuremberg Store,adidas,
123,235,True,2019,"Super nice staff, helpful and accommodating. Recommended.",Nuremberg Store,adidas,
124,129,True,2022,I was happy because I got the bathing shoes that my daughter wanted.,Nuremberg Store,adidas,
125,84,True,2023,Good advice. We recommend.,Nuremberg Store,adidas,
126,157,True,2019,"Nice shop, with a great selection and great advice.",Nuremberg Store,adidas,
127,112,True,2018,Well-trained staff who can argue objectively and powerfully. Thats how it is suppost to be,Nuremberg Store,adidas,
128,283,True,2017,"Good selection, good prices, polite consultants. You can pay in rubles or euros at the terminal.",Nuremberg Store,adidas,
129,155,True,2018,"Big store, but surprisingly smaller than one might expect in the city of the three-striped brand's headquarters.",Nuremberg Store,adidas,
130,232,True,2023,One of my son's favorite places. He always gets his football boots there.,Nuremberg Store,adidas,
131,43,True,2023,Very very nice and spacious store,Nuremberg Store,adidas,
132,267,True,2017,Really low prices compared to Italy and very kind staff,Nuremberg Store,adidas,
133,140,True,2019,Lots of great stuff but not for everyone,Nuremberg Store,adidas,
134,203,True,2018,Really great store but the shoe selection could have been larger.,Nuremberg Store,adidas,
135,150,True,2017,Great staff.....fun to shop there,Nuremberg Store,adidas,
136,30,True,2019,"Nice store, things aren't exactly cheap.",Nuremberg Store,adidas,
137,1,True,2023,Very cheap and nice staff,Nuremberg Store,adidas,
138,131,True,2018,There is also a running group that starts every Tuesday at 6:30 p.m. She's great!👌💪 …,Nuremberg Store,adidas,
139,124,True,2021,"Medium-sized, very modern store, clean and friendly staff.",Nuremberg Store,adidas,
140,255,False,2020,Could be bigger and a bit more casual clothes would be nice but otherwise cool,Nuremberg Store,adidas,
141,209,True,2017,"Great shop, great offers, friendly salespeople.",Nuremberg Store,adidas,
142,59,True,2017,"Unfortunately there is only a limited selection of basketball shoes, but you can order online and store them in the shop and also pay directly on site.",Nuremberg Store,adidas,
143,52,False,2020,"Nice saleswoman, helped us very well.",Nuremberg Store,adidas,
144,54,True,2023,"Nice staff, well air conditioned",Nuremberg Store,adidas,
145,94,True,2019,Well-stocked store with friendly staff.,Nuremberg Store,adidas,
146,197,True,2020,"However, Cooler's store is a little small for such a big brand",Nuremberg Store,adidas,
147,281,True,2020,Sellers are very sensitive to customers and will find any size you need even if it’s not on display,Nuremberg Store,adidas,
148,264,False,2022,"Shopping day...Adidas was the first store in town visited, great selection, dedicated and friendly salespeople...that's how shopping is fun.",Nuremberg Store,adidas,
149,138,True,2023,Too little choice.,Nuremberg Store,adidas,
150,18,True,2020,"Disappointing experience

Otherwise there were always great bargains and new sportswear here …",Nuremberg Store,adidas,
151,29,False,2022,"Expensive despite discounts, friendly service.",Nuremberg Store,adidas,
152,37,True,2019,There is also a nice staff there and I really liked the good choice of brand Adidas 😉👍👏🏻🙏🏻🙋🏽‍♂️💛💙🇹🇷🇩🇪 …,Nuremberg Store,adidas,
153,265,False,2023,They are very helpful staff in the facility,Nuremberg Store,adidas,
154,65,False,2017,"Great selection, competent employees, clarity in the store",Nuremberg Store,adidas,
155,60,True,2020,"Nice Adidas store with friendly staff in downtown Nuremberg, but a little small for such a big brand.",Nuremberg Store,adidas,
156,139,True,2020,"Everything you are looking for from the Adidas world you can find here and if they don't have it, ask for it and they will get it for you in two days. Very attentive and friendly staff.",Nuremberg Store,adidas,
157,71,True,2021,Cool team! Very friendly and helpful!,Nuremberg Store,adidas,
