unique_id,customer_id,local_guide,date_year,text,text_response
1633,624,False,2019,Top but only a few special offers,
1634,1911,False,2020,"If you're lucky, there are cheap clothes",
1635,330,False,2023,Nice organized store,
1636,1082,True,2021,"A large selection of shoes, clothes according to fashion not much",
1637,1234,False,2019,"The outlet center is really cool, always a pleasure.",
1638,644,True,2018,Very good store that I enjoy shopping at,
1639,1814,True,2020,"Almost as always, I found what I was looking for and was happy with it.",
1640,1711,True,2018,OK. You have to look for bargains...,
1641,45,True,2022,Nice employees and a large selection,
1642,457,True,2022,A little limited selection of running clothing.,
1643,1325,True,2018,"Here, too, there are no XXXXXL products available, offensive and shabby for overweight people3",
1644,598,False,2020,You can visit but you don't have to,
1645,925,False,2021,There's simply not enough ventilation for a mask requirement,
1646,386,True,2018,"If you're not looking for anything specific, you can find Puma Wear here at a good price.",
1647,1687,True,2023,Some good bargains,
1648,565,True,2018,You find everything and pretty clothes as well as their prices!!!..,
1649,562,True,2023,Always worth a visit 👍 …,
1650,10,True,2023,You always find something 😊 …,
1651,1137,True,2020,Great stuff at good prices.,
1652,955,False,2016,"I have bought here several times and never
I am dissapointed!",
1653,220,True,2021,Good but long queues.,
1654,1169,True,2019,30% lower prices than in stores,
1655,1972,True,2019,Good and interesting place to shop!,
1656,634,True,2019,I expected something more.,
1657,1020,True,2020,Very good prices.,
1658,794,True,2019,"Good prices, good shopping turned out..",
1659,1571,True,2021,Top location with top goods! Highly Recommended!!,
1660,1331,True,2019,Nice inexpensive nice staff,
1661,1642,True,2020,Good prices staff friendly,
1662,183,False,2021,Good range and good prices,
1663,1822,True,2020,"Yes May...
If it helps",
1664,568,False,2021,Always find great bargains!!,
1665,1243,True,2018,"Low prices, it is big and has a lot of products",
1666,1403,True,2017,"If you find something you like, that's fine",
1667,804,True,2020,Loading nice style not mine,
1668,1516,True,2020,Always top offers,
1669,329,True,2022,Always happy,
1670,277,True,2019,Strange discount system not explained properly,
1671,1926,True,2018,Bought too much again because the clothing is so great.,
1672,1975,False,2023,Lots of offers and discounts.,
1673,872,True,2022,Large outlet and always cheap bargains.,
1674,1804,False,2018,Very good goods and very cheap,
1675,800,True,2020,All super handsome caliph plus price,
1676,1125,False,2020,"Great prices, everything OK",
1677,1493,True,2018,Here you can get one or two bargains,
1678,1851,True,2015,Some of them are very cheap!!!! Absolutely recommended 😃 …,
1679,792,False,2020,The puma outlet is very nice and modern and you can score real bargains.,
1680,316,True,2020,Large selection at affordable prices.,
1681,833,True,2017,Good offers if you search carefully,
1682,573,False,2023,Very friendly and competent staff,
1683,878,True,2021,Nice things at good prices.,
1684,875,False,2021,Great store great selection,
1685,1219,True,2022,"How vs. at Adidas. Just a sports store.
Nothing you have to go there for.",
1686,699,True,2020,"Superior quality, very helpful staff",
1687,1161,True,2020,"As always, a worthwhile trip. Only recommended.",
1688,128,True,2021,Good selection at good prices.,
1689,289,True,2019,You have to see it top notch,
1690,285,True,2020,Great offers. Parking space in front of the front door.,
1691,828,True,2020,Disappointing. Not enough clothing in sizes XL and XXL.,
1692,109,True,2019,Great offers at reasonable prices. Currently Adidas is ahead in many ways,
1693,282,True,2018,There are definitely some great bargains,
1694,350,True,2020,An excellent choice at extremely low prices,
1695,1538,True,2020,You can find good things at good prices.,
1696,61,True,2019,Nice shop / staff ok,
1697,1290,True,2020,Nice personel. Great offers!!!,
1698,419,False,2018,Great selection and affordable prices!,
1699,798,False,2023,I really liked,
1700,1925,True,2020,Expensive very good probably good quality,
1701,1133,True,2020,"Nice presentation of the Puma products, unfortunately no large size department",
1702,848,True,2020,There are almost no bargains,
1703,1039,False,2018,"Very friendly saleswoman, bought great shoes for little money!",
1704,1798,False,2020,Always good for bargains!,
1705,502,False,2018,"Ok products, prices for all pockets.",
1706,511,True,2022,Always my pleasure,
1707,393,True,2021,Lots of choice and something to find at a reasonable price,
1708,430,True,2020,Very good prices,
1709,1523,True,2020,You can buy good things and not expensive,
1710,1677,True,2019,Nice employees and very clean store,
1711,1492,False,2017,Great store! Much better than Adidas and Nike! It's worth it!,
1712,46,True,2018,"Nothing is missing, everything in one place!!!",
1713,982,True,2019,Disappointing...a lot of stuff from old collections,
1714,1183,False,2021,Better sorted than Adidas and Nike outlets in Herzo.,
1715,1180,True,2020,Everything is cheap and expensive for everyone,
1716,1223,True,2022,It used to be better,
1717,990,True,2019,Very good offers found.,
1718,1686,True,2017,Well sorted and there is almost every Puma item imaginable.,
1719,1181,False,2018,Large selection of branded clothing at reasonable prices,
1720,1952,False,2024,Super,
1721,1852,False,2019,"Quality shopping for little money
TOP recommendation",
1722,185,True,2023,space prices,
1723,814,False,2020,Great bargains.....again at any time,
1724,791,True,2020,"It's big, but it's not as worth buying as I thought - but it's still better than the Adidas outlet.",
1725,627,True,2020,Great selection. Feels cheaper than Adidas.,
1726,660,True,2017,There are many good things that are not available elsewhere,
1727,397,False,2023,We had found everything,
1728,279,True,2019,A welcoming location with offers to match!!,
1729,843,True,2018,"For fans of this brand, there is actually no way around it!",
1730,702,False,2020,"Disappointment! No real offers. Music too loud, bazaar atmosphere...",
1731,1863,True,2021,Nice stores. very friendly staff.,
1732,392,True,2023,Good prices,
1733,242,True,2020,Good prices...great brand💚💛👍 …,
1734,1335,True,2020,Here everyone will find the right sports outfit and much more,
1735,1272,True,2021,"Great shop, well stocked!!",
1736,1190,True,2020,Every now and then there are a few good offers,
1737,132,True,2019,Not my brand but lots of choice,
1738,1859,False,2020,"Everything is great, but also expensive.",
1739,335,False,2020,Was cheaper in the next store,
1740,535,True,2018,Great prices. We will be back!,
1741,1626,True,2020,We love it every time we come to Germany.,
1742,1850,False,2020,Because you can shop easily.,
1743,4,False,2020,Lots of choice,
1744,1009,True,2019,"If you're not traveling at peak times, great!",
1745,1672,False,2018,Offers were better.,
1746,78,True,2023,Very nice outing,
1747,513,True,2019,"Great selection, top prices!!!!",
1748,83,True,2019,"Lots of cheap things, especially from the motorsport collections and of course football.",
1749,827,True,2021,Can you go there?,
1750,1570,True,2023,Huge offer.,
1751,361,True,2020,Always good for a bargain 😉 …,
1752,2,True,2019,Great Qutlet. You can get some bargains.,
1753,441,True,2020,Good advice. Best shop.,
1754,1029,False,2018,You can find the latest news at factory price,
1755,1881,True,2019,Very good selection,
1756,551,False,2021,Very nice advice,
1757,851,False,2023,,
1758,668,True,2016,Well stocked and sometimes bargains,
1759,372,False,2023,Always 1 place...👣🛍👕 …,
1760,775,True,2020,"Huge selection for Puma fans
I always found something",
1761,1188,True,2019,Very good offer.,
1762,553,True,2019,Courteous staff good prices.,
1763,951,True,2020,Great outlet with lots of offers.,
1764,662,True,2017,You can shop well here.,
1765,1695,True,2021,Very reasonable prices and friendly sellers,
1766,968,False,2019,Top! Recommended for bargain hunters.,
1767,1440,True,2021,Great products at reasonable prices,
1768,1084,True,2017,Huge selection at affordable prices!,
1769,571,True,2018,Something for everyone... top prices!,
1770,726,False,2019,"Cheap
Good price-performance ratio",
1771,341,True,2020,There are great and inexpensive things there,
1772,1199,False,2020,"Good service, everything was great",
1773,1705,True,2023,Serves its purpose,
1774,1310,True,2020,You can get it cheaper online,
1775,1597,True,2020,Very nice shopping location,
1776,1128,True,2020,Good selection and prices.,
1777,1267,True,2020,"This is the closet of the sports world.

Puma the trendsetter. Track shares! …",
1778,210,False,2022,Great outlet. Cheap prices,
1779,1787,True,2023,Excellent shop!!@,
1780,1629,True,2020,"Huge selection, some bargains.",
1781,1282,True,2021,"Very nice clothes, also the 🏁 Motor Sports brand …",
1782,1725,False,2020,Very cheap everything,
1783,520,True,2018,Very good offers,
1784,1616,False,2020,"Great prices, top outlet",
1785,411,True,2018,"High-quality, modern outlet with the latest collection and real price advantages... Top",
1786,1046,True,2023,Very nice,
1787,1817,True,2021,Good offers at fair prices,
1788,118,True,2020,Neat and clear and good advice.,
1789,825,True,2018,Great offers at a low price,
1790,1448,False,2020,Good. Good price,
1791,1628,True,2019,"Finding bargains is difficult, but still very nice",
1792,1854,True,2020,Extremely low prices for single pairs.,
1793,874,True,2019,"Great selection, friendly staff",
1794,592,True,2019,Pretty expensive,
1795,125,True,2015,really great prices really,
1796,645,True,2022,Selection good prices too,
1797,1591,True,2020,Friendly staff and there are always one or two bargains to be had.,
